time,clock_secs,clock_nsecs
2024/11/25 17:43:29.612329856,11885,657000000
2024/11/25 17:43:29.613308326,11885,658000000
2024/11/25 17:43:29.614325802,11885,659000000
2024/11/25 17:43:29.615324129,11885,660000000
2024/11/25 17:43:29.616413225,11885,661000000
2024/11/25 17:43:29.617338360,11885,662000000
2024/11/25 17:43:29.618407769,11885,663000000
2024/11/25 17:43:29.619549504,11885,664000000
2024/11/25 17:43:29.620405721,11885,665000000
2024/11/25 17:43:29.621446805,11885,666000000
2024/11/25 17:43:29.622459348,11885,667000000
2024/11/25 17:43:29.623512607,11885,668000000
2024/11/25 17:43:29.624509168,11885,669000000
2024/11/25 17:43:29.625555639,11885,670000000
2024/11/25 17:43:29.626594393,11885,671000000
2024/11/25 17:43:29.627634265,11885,672000000
2024/11/25 17:43:29.628628248,11885,673000000
2024/11/25 17:43:29.629611881,11885,674000000
2024/11/25 17:43:29.630698789,11885,675000000
2024/11/25 17:43:29.631754018,11885,676000000
2024/11/25 17:43:29.632835739,11885,677000000
2024/11/25 17:43:29.633808147,11885,678000000
2024/11/25 17:43:29.634836632,11885,679000000
2024/11/25 17:43:29.635854526,11885,680000000
2024/11/25 17:43:29.636954291,11885,681000000
2024/11/25 17:43:29.638015180,11885,682000000
2024/11/25 17:43:29.639008175,11885,683000000
2024/11/25 17:43:29.640004183,11885,684000000
2024/11/25 17:43:29.641441163,11885,685000000
2024/11/25 17:43:29.642493008,11885,686000000
2024/11/25 17:43:29.643508691,11885,687000000
2024/11/25 17:43:29.644389493,11885,688000000
2024/11/25 17:43:29.645271424,11885,689000000
2024/11/25 17:43:29.646236306,11885,690000000
2024/11/25 17:43:29.647213933,11885,691000000
2024/11/25 17:43:29.648234774,11885,692000000
2024/11/25 17:43:29.649254695,11885,693000000
2024/11/25 17:43:29.650242728,11885,694000000
2024/11/25 17:43:29.651263188,11885,695000000
2024/11/25 17:43:29.652255512,11885,696000000
2024/11/25 17:43:29.653314717,11885,697000000
2024/11/25 17:43:29.654293033,11885,698000000
2024/11/25 17:43:29.655366327,11885,699000000
2024/11/25 17:43:29.656630406,11885,700000000
2024/11/25 17:43:29.657758770,11885,701000000
2024/11/25 17:43:29.658694987,11885,702000000
2024/11/25 17:43:29.660008131,11885,703000000
2024/11/25 17:43:29.661080850,11885,704000000
2024/11/25 17:43:29.662118724,11885,705000000
2024/11/25 17:43:29.662991478,11885,706000000
2024/11/25 17:43:29.663956074,11885,707000000
2024/11/25 17:43:29.664943180,11885,708000000
2024/11/25 17:43:29.666070520,11885,709000000
2024/11/25 17:43:29.667002693,11885,710000000
2024/11/25 17:43:29.667998753,11885,711000000
2024/11/25 17:43:29.669070466,11885,712000000
2024/11/25 17:43:29.670072933,11885,713000000
2024/11/25 17:43:29.671122942,11885,714000000
2024/11/25 17:43:29.672067453,11885,715000000
2024/11/25 17:43:29.673071912,11885,716000000
2024/11/25 17:43:29.674169232,11885,717000000
2024/11/25 17:43:29.675105996,11885,718000000
2024/11/25 17:43:29.676067492,11885,719000000
2024/11/25 17:43:29.677080940,11885,720000000
2024/11/25 17:43:29.678163000,11885,721000000
2024/11/25 17:43:29.679194186,11885,722000000
2024/11/25 17:43:29.680197124,11885,723000000
2024/11/25 17:43:29.681151990,11885,724000000
2024/11/25 17:43:29.682186911,11885,725000000
2024/11/25 17:43:29.683277459,11885,726000000
2024/11/25 17:43:29.684294763,11885,727000000
2024/11/25 17:43:29.685487473,11885,728000000
2024/11/25 17:43:29.686941240,11885,729000000
2024/11/25 17:43:29.687545899,11885,730000000
2024/11/25 17:43:29.688548075,11885,731000000
2024/11/25 17:43:29.689469094,11885,732000000
2024/11/25 17:43:29.690449874,11885,733000000
2024/11/25 17:43:29.692004234,11885,734000000
2024/11/25 17:43:29.692868555,11885,735000000
2024/11/25 17:43:29.693772777,11885,736000000
2024/11/25 17:43:29.694528119,11885,737000000
2024/11/25 17:43:29.695629477,11885,738000000
2024/11/25 17:43:29.696662639,11885,739000000
2024/11/25 17:43:29.697616442,11885,740000000
2024/11/25 17:43:29.698727776,11885,741000000
2024/11/25 17:43:29.699734112,11885,742000000
2024/11/25 17:43:29.700761885,11885,743000000
2024/11/25 17:43:29.701798509,11885,744000000
2024/11/25 17:43:29.702920008,11885,745000000
2024/11/25 17:43:29.703814010,11885,746000000
2024/11/25 17:43:29.704847008,11885,747000000
2024/11/25 17:43:29.705800091,11885,748000000
2024/11/25 17:43:29.706892236,11885,749000000
2024/11/25 17:43:29.707996938,11885,750000000
2024/11/25 17:43:29.709021972,11885,751000000
2024/11/25 17:43:29.709986818,11885,752000000
2024/11/25 17:43:29.710946124,11885,753000000
2024/11/25 17:43:29.712058782,11885,754000000
2024/11/25 17:43:29.713098912,11885,755000000
2024/11/25 17:43:29.714135221,11885,756000000
2024/11/25 17:43:29.715090026,11885,757000000
2024/11/25 17:43:29.716111533,11885,758000000
2024/11/25 17:43:29.717149074,11885,759000000
2024/11/25 17:43:29.718129599,11885,760000000
2024/11/25 17:43:29.719484091,11885,761000000
2024/11/25 17:43:29.720633118,11885,762000000
2024/11/25 17:43:29.721569278,11885,763000000
2024/11/25 17:43:29.722515105,11885,764000000
2024/11/25 17:43:29.723366474,11885,765000000
2024/11/25 17:43:29.724343488,11885,766000000
2024/11/25 17:43:29.725394663,11885,767000000
2024/11/25 17:43:29.726378975,11885,768000000
2024/11/25 17:43:29.727429105,11885,769000000
2024/11/25 17:43:29.728404071,11885,770000000
2024/11/25 17:43:29.729474071,11885,771000000
2024/11/25 17:43:29.730433692,11885,772000000
2024/11/25 17:43:29.731392422,11885,773000000
2024/11/25 17:43:29.732384846,11885,774000000
2024/11/25 17:43:29.733530941,11885,775000000
2024/11/25 17:43:29.734512966,11885,776000000
2024/11/25 17:43:29.735868197,11885,777000000
2024/11/25 17:43:29.736892717,11885,778000000
2024/11/25 17:43:29.737990746,11885,779000000
2024/11/25 17:43:29.738874772,11885,780000000
2024/11/25 17:43:29.739816251,11885,781000000
2024/11/25 17:43:29.740913960,11885,782000000
2024/11/25 17:43:29.741813143,11885,783000000
2024/11/25 17:43:29.742798364,11885,784000000
2024/11/25 17:43:29.743830925,11885,785000000
2024/11/25 17:43:29.744824452,11885,786000000
2024/11/25 17:43:29.745837766,11885,787000000
2024/11/25 17:43:29.746877915,11885,788000000
2024/11/25 17:43:29.747899721,11885,789000000
2024/11/25 17:43:29.748966312,11885,790000000
2024/11/25 17:43:29.749989020,11885,791000000
2024/11/25 17:43:29.751004337,11885,792000000
2024/11/25 17:43:29.752334032,11885,793000000
2024/11/25 17:43:29.753432831,11885,794000000
2024/11/25 17:43:29.754362918,11885,795000000
2024/11/25 17:43:29.755395908,11885,796000000
2024/11/25 17:43:29.756443521,11885,797000000
2024/11/25 17:43:29.757210988,11885,798000000
2024/11/25 17:43:29.758145511,11885,799000000
2024/11/25 17:43:29.759195792,11885,800000000
2024/11/25 17:43:29.760207579,11885,801000000
2024/11/25 17:43:29.761176456,11885,802000000
2024/11/25 17:43:29.762148349,11885,803000000
2024/11/25 17:43:29.763147176,11885,804000000
2024/11/25 17:43:29.764142110,11885,805000000
2024/11/25 17:43:29.765129118,11885,806000000
2024/11/25 17:43:29.766198777,11885,807000000
2024/11/25 17:43:29.767127039,11885,808000000
2024/11/25 17:43:29.768190159,11885,809000000
2024/11/25 17:43:29.769444342,11885,810000000
2024/11/25 17:43:29.770534468,11885,811000000
2024/11/25 17:43:29.771360469,11885,812000000
2024/11/25 17:43:29.772431206,11885,813000000
2024/11/25 17:43:29.773327020,11885,814000000
2024/11/25 17:43:29.774301610,11885,815000000
2024/11/25 17:43:29.775229971,11885,816000000
2024/11/25 17:43:29.776244237,11885,817000000
2024/11/25 17:43:29.777228127,11885,818000000
2024/11/25 17:43:29.778237835,11885,819000000
2024/11/25 17:43:29.779291763,11885,820000000
2024/11/25 17:43:29.780290656,11885,821000000
2024/11/25 17:43:29.781245774,11885,822000000
2024/11/25 17:43:29.782276646,11885,823000000
2024/11/25 17:43:29.783279818,11885,824000000
2024/11/25 17:43:29.784439030,11885,825000000
2024/11/25 17:43:29.785899981,11885,826000000
2024/11/25 17:43:29.786828503,11885,827000000
2024/11/25 17:43:29.787919678,11885,828000000
2024/11/25 17:43:29.788847801,11885,829000000
2024/11/25 17:43:29.789763363,11885,830000000
2024/11/25 17:43:29.790826840,11885,831000000
2024/11/25 17:43:29.791876672,11885,832000000
2024/11/25 17:43:29.792841480,11885,833000000
2024/11/25 17:43:29.793936847,11885,834000000
2024/11/25 17:43:29.794986530,11885,835000000
2024/11/25 17:43:29.795935190,11885,836000000
2024/11/25 17:43:29.797065653,11885,837000000
2024/11/25 17:43:29.798050750,11885,838000000
2024/11/25 17:43:29.799101903,11885,839000000
2024/11/25 17:43:29.800121305,11885,840000000
2024/11/25 17:43:29.801178371,11885,841000000
2024/11/25 17:43:29.802408545,11885,842000000
2024/11/25 17:43:29.803757007,11885,843000000
2024/11/25 17:43:29.804712570,11885,844000000
2024/11/25 17:43:29.805604204,11885,845000000
2024/11/25 17:43:29.806377410,11885,846000000
2024/11/25 17:43:29.807513269,11885,847000000
2024/11/25 17:43:29.808514029,11885,848000000
2024/11/25 17:43:29.809423463,11885,849000000
2024/11/25 17:43:29.810488891,11885,850000000
2024/11/25 17:43:29.811558324,11885,851000000
2024/11/25 17:43:29.812526472,11885,852000000
2024/11/25 17:43:29.813529762,11885,853000000
2024/11/25 17:43:29.814546838,11885,854000000
2024/11/25 17:43:29.815639121,11885,855000000
2024/11/25 17:43:29.816608069,11885,856000000
2024/11/25 17:43:29.817758895,11885,857000000
2024/11/25 17:43:29.818767776,11885,858000000
2024/11/25 17:43:29.820002098,11885,859000000
2024/11/25 17:43:29.820992948,11885,860000000
2024/11/25 17:43:29.821992381,11885,861000000
2024/11/25 17:43:29.822857561,11885,862000000
2024/11/25 17:43:29.823896894,11885,863000000
2024/11/25 17:43:29.824921299,11885,864000000
2024/11/25 17:43:29.825900614,11885,865000000
2024/11/25 17:43:29.827027839,11885,866000000
2024/11/25 17:43:29.828059846,11885,867000000
2024/11/25 17:43:29.829058611,11885,868000000
2024/11/25 17:43:29.830079325,11885,869000000
2024/11/25 17:43:29.831095734,11885,870000000
2024/11/25 17:43:29.832143164,11885,871000000
2024/11/25 17:43:29.833112720,11885,872000000
2024/11/25 17:43:29.834188228,11885,873000000
2024/11/25 17:43:29.835323891,11885,874000000
2024/11/25 17:43:29.836245891,11885,875000000
2024/11/25 17:43:29.837632634,11885,876000000
2024/11/25 17:43:29.838482493,11885,877000000
2024/11/25 17:43:29.839437708,11885,878000000
2024/11/25 17:43:29.840492770,11885,879000000
2024/11/25 17:43:29.841353582,11885,880000000
2024/11/25 17:43:29.842272077,11885,881000000
2024/11/25 17:43:29.843315756,11885,882000000
2024/11/25 17:43:29.844309053,11885,883000000
2024/11/25 17:43:29.845288369,11885,884000000
2024/11/25 17:43:29.846372004,11885,885000000
2024/11/25 17:43:29.847347332,11885,886000000
2024/11/25 17:43:29.848400823,11885,887000000
2024/11/25 17:43:29.849313018,11885,888000000
2024/11/25 17:43:29.850323733,11885,889000000
2024/11/25 17:43:29.851339640,11885,890000000
2024/11/25 17:43:29.852395322,11885,891000000
2024/11/25 17:43:29.853684012,11885,892000000
2024/11/25 17:43:29.854578397,11885,893000000
2024/11/25 17:43:29.855413510,11885,894000000
2024/11/25 17:43:29.856583785,11885,895000000
2024/11/25 17:43:29.857494444,11885,896000000
2024/11/25 17:43:29.858572869,11885,897000000
2024/11/25 17:43:29.859615602,11885,898000000
2024/11/25 17:43:29.860575811,11885,899000000
2024/11/25 17:43:29.861577621,11885,900000000
2024/11/25 17:43:29.862619250,11885,901000000
2024/11/25 17:43:29.863688204,11885,902000000
2024/11/25 17:43:29.864713202,11885,903000000
2024/11/25 17:43:29.865710322,11885,904000000
2024/11/25 17:43:29.866733847,11885,905000000
2024/11/25 17:43:29.867856156,11885,906000000
2024/11/25 17:43:29.869047466,11885,907000000
2024/11/25 17:43:29.870166895,11885,908000000
2024/11/25 17:43:29.871394822,11885,909000000
2024/11/25 17:43:29.872335141,11885,910000000
2024/11/25 17:43:29.873252627,11885,911000000
2024/11/25 17:43:29.874152027,11885,912000000
2024/11/25 17:43:29.875146933,11885,913000000
2024/11/25 17:43:29.876109360,11885,914000000
2024/11/25 17:43:29.877145918,11885,915000000
2024/11/25 17:43:29.878120221,11885,916000000
2024/11/25 17:43:29.879144169,11885,917000000
2024/11/25 17:43:29.880144689,11885,918000000
2024/11/25 17:43:29.881191401,11885,919000000
2024/11/25 17:43:29.882217457,11885,920000000
2024/11/25 17:43:29.883192083,11885,921000000
2024/11/25 17:43:29.884291257,11885,922000000
2024/11/25 17:43:29.885277287,11885,923000000
2024/11/25 17:43:29.886574994,11885,924000000
2024/11/25 17:43:29.887900333,11885,925000000
2024/11/25 17:43:29.888837730,11885,926000000
2024/11/25 17:43:29.889714860,11885,927000000
2024/11/25 17:43:29.890767522,11885,928000000
2024/11/25 17:43:29.891832711,11885,929000000
2024/11/25 17:43:29.892808644,11885,930000000
2024/11/25 17:43:29.893883809,11885,931000000
2024/11/25 17:43:29.894948970,11885,932000000
2024/11/25 17:43:29.895952814,11885,933000000
2024/11/25 17:43:29.896946263,11885,934000000
2024/11/25 17:43:29.898022580,11885,935000000
2024/11/25 17:43:29.899007337,11885,936000000
2024/11/25 17:43:29.900029021,11885,937000000
2024/11/25 17:43:29.901031146,11885,938000000
2024/11/25 17:43:29.902448579,11885,939000000
2024/11/25 17:43:29.903401969,11885,940000000
2024/11/25 17:43:29.904709847,11885,941000000
2024/11/25 17:43:29.905335699,11885,942000000
2024/11/25 17:43:29.906381016,11885,943000000
2024/11/25 17:43:29.907141999,11885,944000000
2024/11/25 17:43:29.908165005,11885,945000000
2024/11/25 17:43:29.909128623,11885,946000000
2024/11/25 17:43:29.910215448,11885,947000000
2024/11/25 17:43:29.911176829,11885,948000000
2024/11/25 17:43:29.912173161,11885,949000000
2024/11/25 17:43:29.913141560,11885,950000000
2024/11/25 17:43:29.914210060,11885,951000000
2024/11/25 17:43:29.915175574,11885,952000000
2024/11/25 17:43:29.916294042,11885,953000000
2024/11/25 17:43:29.917280064,11885,954000000
2024/11/25 17:43:29.918333206,11885,955000000
2024/11/25 17:43:29.919456268,11885,956000000
2024/11/25 17:43:29.920517713,11885,957000000
2024/11/25 17:43:29.921470461,11885,958000000
2024/11/25 17:43:29.922391998,11885,959000000
2024/11/25 17:43:29.923401135,11885,960000000
2024/11/25 17:43:29.924384467,11885,961000000
2024/11/25 17:43:29.925355548,11885,962000000
2024/11/25 17:43:29.926404296,11885,963000000
2024/11/25 17:43:29.927343547,11885,964000000
2024/11/25 17:43:29.928421609,11885,965000000
2024/11/25 17:43:29.929380821,11885,966000000
2024/11/25 17:43:29.930383601,11885,967000000
2024/11/25 17:43:29.931451203,11885,968000000
2024/11/25 17:43:29.932446657,11885,969000000
2024/11/25 17:43:29.933483098,11885,970000000
2024/11/25 17:43:29.934467333,11885,971000000
2024/11/25 17:43:29.935695169,11885,972000000
2024/11/25 17:43:29.936759813,11885,973000000
2024/11/25 17:43:29.937824467,11885,974000000
2024/11/25 17:43:29.938812922,11885,975000000
2024/11/25 17:43:29.939719171,11885,976000000
2024/11/25 17:43:29.940773451,11885,977000000
2024/11/25 17:43:29.941724355,11885,978000000
2024/11/25 17:43:29.942753491,11885,979000000
2024/11/25 17:43:29.943706131,11885,980000000
2024/11/25 17:43:29.944787289,11885,981000000
2024/11/25 17:43:29.945840584,11885,982000000
2024/11/25 17:43:29.946868234,11885,983000000
2024/11/25 17:43:29.947837027,11885,984000000
2024/11/25 17:43:29.948914546,11885,985000000
2024/11/25 17:43:29.949905230,11885,986000000
2024/11/25 17:43:29.951021975,11885,987000000
2024/11/25 17:43:29.952085963,11885,988000000
2024/11/25 17:43:29.953321290,11885,989000000
2024/11/25 17:43:29.954289054,11885,990000000
2024/11/25 17:43:29.955445458,11885,991000000
2024/11/25 17:43:29.956333105,11885,992000000
2024/11/25 17:43:29.957339019,11885,993000000
2024/11/25 17:43:29.958182582,11885,994000000
2024/11/25 17:43:29.959195897,11885,995000000
2024/11/25 17:43:29.960194737,11885,996000000
2024/11/25 17:43:29.961221288,11885,997000000
2024/11/25 17:43:29.962229461,11885,998000000
2024/11/25 17:43:29.963219756,11885,999000000
2024/11/25 17:43:29.964194811,11886,0
2024/11/25 17:43:29.965227572,11886,1000000
2024/11/25 17:43:29.966234295,11886,2000000
2024/11/25 17:43:29.967231940,11886,3000000
2024/11/25 17:43:29.968410916,11886,4000000
2024/11/25 17:43:29.969716803,11886,5000000
2024/11/25 17:43:29.970619526,11886,6000000
2024/11/25 17:43:29.971550616,11886,7000000
2024/11/25 17:43:29.972597732,11886,8000000
2024/11/25 17:43:29.973583288,11886,9000000
2024/11/25 17:43:29.974547114,11886,10000000
2024/11/25 17:43:29.975449623,11886,11000000
2024/11/25 17:43:29.976545970,11886,12000000
2024/11/25 17:43:29.977574310,11886,13000000
2024/11/25 17:43:29.978497070,11886,14000000
2024/11/25 17:43:29.979554389,11886,15000000
2024/11/25 17:43:29.980628691,11886,16000000
2024/11/25 17:43:29.981662265,11886,17000000
2024/11/25 17:43:29.982640869,11886,18000000
2024/11/25 17:43:29.983783100,11886,19000000
2024/11/25 17:43:29.984803914,11886,20000000
2024/11/25 17:43:29.986459838,11886,21000000
2024/11/25 17:43:29.987320391,11886,22000000
2024/11/25 17:43:29.988253808,11886,23000000
2024/11/25 17:43:29.989250568,11886,24000000
2024/11/25 17:43:29.990280713,11886,25000000
2024/11/25 17:43:29.991255477,11886,26000000
2024/11/25 17:43:29.992396487,11886,27000000
2024/11/25 17:43:29.993344894,11886,28000000
2024/11/25 17:43:29.994097996,11886,29000000
2024/11/25 17:43:29.995131656,11886,30000000
2024/11/25 17:43:29.996099434,11886,31000000
2024/11/25 17:43:29.997110045,11886,32000000
2024/11/25 17:43:29.998111528,11886,33000000
2024/11/25 17:43:29.999116290,11886,34000000
2024/11/25 17:43:30.98390,11886,35000000
2024/11/25 17:43:30.1110663,11886,36000000
2024/11/25 17:43:30.2101530,11886,37000000
2024/11/25 17:43:30.3117813,11886,38000000
2024/11/25 17:43:30.4090935,11886,39000000
2024/11/25 17:43:30.5137723,11886,40000000
2024/11/25 17:43:30.6110039,11886,41000000
2024/11/25 17:43:30.7084223,11886,42000000
2024/11/25 17:43:30.8101224,11886,43000000
2024/11/25 17:43:30.9069651,11886,44000000
2024/11/25 17:43:30.10164577,11886,45000000
2024/11/25 17:43:30.11140059,11886,46000000
2024/11/25 17:43:30.12212282,11886,47000000
2024/11/25 17:43:30.13162715,11886,48000000
2024/11/25 17:43:30.14251071,11886,49000000
2024/11/25 17:43:30.15159047,11886,50000000
2024/11/25 17:43:30.16186368,11886,51000000
2024/11/25 17:43:30.17251940,11886,52000000
2024/11/25 17:43:30.18269699,11886,53000000
2024/11/25 17:43:30.19551501,11886,54000000
2024/11/25 17:43:30.20598501,11886,55000000
2024/11/25 17:43:30.21591420,11886,56000000
2024/11/25 17:43:30.22627685,11886,57000000
2024/11/25 17:43:30.23742437,11886,58000000
2024/11/25 17:43:30.24740536,11886,59000000
2024/11/25 17:43:30.25750708,11886,60000000
2024/11/25 17:43:30.27046422,11886,61000000
2024/11/25 17:43:30.27844029,11886,62000000
2024/11/25 17:43:30.28705874,11886,63000000
2024/11/25 17:43:30.29820056,11886,64000000
2024/11/25 17:43:30.30784767,11886,65000000
2024/11/25 17:43:30.31813316,11886,66000000
2024/11/25 17:43:30.32835361,11886,67000000
2024/11/25 17:43:30.33846507,11886,68000000
2024/11/25 17:43:30.34903446,11886,69000000
2024/11/25 17:43:30.36333109,11886,70000000
2024/11/25 17:43:30.37339052,11886,71000000
2024/11/25 17:43:30.38600082,11886,72000000
2024/11/25 17:43:30.39430763,11886,73000000
2024/11/25 17:43:30.40361231,11886,74000000
2024/11/25 17:43:30.41467866,11886,75000000
2024/11/25 17:43:30.42199453,11886,76000000
2024/11/25 17:43:30.43238219,11886,77000000
2024/11/25 17:43:30.44232105,11886,78000000
2024/11/25 17:43:30.45251198,11886,79000000
2024/11/25 17:43:30.46257534,11886,80000000
2024/11/25 17:43:30.47306605,11886,81000000
2024/11/25 17:43:30.48272170,11886,82000000
2024/11/25 17:43:30.49297208,11886,83000000
2024/11/25 17:43:30.50362202,11886,84000000
2024/11/25 17:43:30.51315897,11886,85000000
2024/11/25 17:43:30.52306709,11886,86000000
2024/11/25 17:43:30.53319434,11886,87000000
2024/11/25 17:43:30.54333339,11886,88000000
2024/11/25 17:43:30.55344427,11886,89000000
2024/11/25 17:43:30.56572825,11886,90000000
2024/11/25 17:43:30.57473564,11886,91000000
2024/11/25 17:43:30.58445253,11886,92000000
2024/11/25 17:43:30.59501449,11886,93000000
2024/11/25 17:43:30.60472297,11886,94000000
2024/11/25 17:43:30.61476111,11886,95000000
2024/11/25 17:43:30.62498314,11886,96000000
2024/11/25 17:43:30.63543644,11886,97000000
2024/11/25 17:43:30.64487763,11886,98000000
2024/11/25 17:43:30.65600096,11886,99000000
2024/11/25 17:43:30.66615050,11886,100000000
2024/11/25 17:43:30.67658229,11886,101000000
2024/11/25 17:43:30.68781448,11886,102000000
2024/11/25 17:43:30.69722652,11886,103000000
2024/11/25 17:43:30.70890636,11886,104000000
2024/11/25 17:43:30.71906289,11886,105000000
2024/11/25 17:43:30.72856268,11886,106000000
2024/11/25 17:43:30.73920064,11886,107000000
2024/11/25 17:43:30.75483277,11886,108000000
2024/11/25 17:43:30.76108850,11886,109000000
2024/11/25 17:43:30.77443461,11886,110000000
2024/11/25 17:43:30.78265890,11886,111000000
2024/11/25 17:43:30.79229777,11886,112000000
2024/11/25 17:43:30.80168797,11886,113000000
2024/11/25 17:43:30.81152793,11886,114000000
2024/11/25 17:43:30.82308188,11886,115000000
2024/11/25 17:43:30.83247170,11886,116000000
2024/11/25 17:43:30.84062213,11886,117000000
2024/11/25 17:43:30.85083670,11886,118000000
2024/11/25 17:43:30.86396362,11886,119000000
2024/11/25 17:43:30.87667795,11886,120000000
2024/11/25 17:43:30.88619480,11886,121000000
2024/11/25 17:43:30.89512952,11886,122000000
2024/11/25 17:43:30.90585640,11886,123000000
2024/11/25 17:43:30.91314734,11886,124000000
2024/11/25 17:43:30.92311825,11886,125000000
2024/11/25 17:43:30.93324241,11886,126000000
2024/11/25 17:43:30.94376557,11886,127000000
2024/11/25 17:43:30.95293869,11886,128000000
2024/11/25 17:43:30.96291570,11886,129000000
2024/11/25 17:43:30.97273547,11886,130000000
2024/11/25 17:43:30.98390417,11886,131000000
2024/11/25 17:43:30.99373016,11886,132000000
2024/11/25 17:43:30.100369622,11886,133000000
2024/11/25 17:43:30.101384650,11886,134000000
2024/11/25 17:43:30.102361365,11886,135000000
2024/11/25 17:43:30.103565623,11886,136000000
2024/11/25 17:43:30.104469677,11886,137000000
2024/11/25 17:43:30.105567563,11886,138000000
2024/11/25 17:43:30.106549067,11886,139000000
2024/11/25 17:43:30.107564712,11886,140000000
2024/11/25 17:43:30.108531432,11886,141000000
2024/11/25 17:43:30.109550739,11886,142000000
2024/11/25 17:43:30.110636136,11886,143000000
2024/11/25 17:43:30.111683428,11886,144000000
2024/11/25 17:43:30.112668210,11886,145000000
2024/11/25 17:43:30.113809078,11886,146000000
2024/11/25 17:43:30.114787592,11886,147000000
2024/11/25 17:43:30.115825711,11886,148000000
2024/11/25 17:43:30.116796104,11886,149000000
2024/11/25 17:43:30.117851922,11886,150000000
2024/11/25 17:43:30.118835906,11886,151000000
2024/11/25 17:43:30.120162659,11886,152000000
2024/11/25 17:43:30.121076286,11886,153000000
2024/11/25 17:43:30.122179827,11886,154000000
2024/11/25 17:43:30.123145539,11886,155000000
2024/11/25 17:43:30.124203240,11886,156000000
2024/11/25 17:43:30.125245155,11886,157000000
2024/11/25 17:43:30.126307082,11886,158000000
2024/11/25 17:43:30.127314199,11886,159000000
2024/11/25 17:43:30.128130186,11886,160000000
2024/11/25 17:43:30.129126064,11886,161000000
2024/11/25 17:43:30.130076724,11886,162000000
2024/11/25 17:43:30.131114043,11886,163000000
2024/11/25 17:43:30.132151150,11886,164000000
2024/11/25 17:43:30.133163712,11886,165000000
2024/11/25 17:43:30.134149398,11886,166000000
2024/11/25 17:43:30.135180271,11886,167000000
2024/11/25 17:43:30.136289454,11886,168000000
2024/11/25 17:43:30.137377773,11886,169000000
2024/11/25 17:43:30.138299904,11886,170000000
2024/11/25 17:43:30.139188808,11886,171000000
2024/11/25 17:43:30.140140850,11886,172000000
2024/11/25 17:43:30.141198975,11886,173000000
2024/11/25 17:43:30.142217736,11886,174000000
2024/11/25 17:43:30.143208861,11886,175000000
2024/11/25 17:43:30.144211863,11886,176000000
2024/11/25 17:43:30.145211637,11886,177000000
2024/11/25 17:43:30.146255424,11886,178000000
2024/11/25 17:43:30.147239566,11886,179000000
2024/11/25 17:43:30.148250199,11886,180000000
2024/11/25 17:43:30.149350619,11886,181000000
2024/11/25 17:43:30.150256328,11886,182000000
2024/11/25 17:43:30.151420371,11886,183000000
2024/11/25 17:43:30.152636227,11886,184000000
2024/11/25 17:43:30.153593079,11886,185000000
2024/11/25 17:43:30.154801360,11886,186000000
2024/11/25 17:43:30.155717726,11886,187000000
2024/11/25 17:43:30.156693664,11886,188000000
2024/11/25 17:43:30.157575325,11886,189000000
2024/11/25 17:43:30.158586308,11886,190000000
2024/11/25 17:43:30.159599718,11886,191000000
2024/11/25 17:43:30.160498036,11886,192000000
2024/11/25 17:43:30.161617791,11886,193000000
2024/11/25 17:43:30.162688337,11886,194000000
2024/11/25 17:43:30.163706752,11886,195000000
2024/11/25 17:43:30.164770352,11886,196000000
2024/11/25 17:43:30.165771706,11886,197000000
2024/11/25 17:43:30.166838010,11886,198000000
2024/11/25 17:43:30.167919941,11886,199000000
2024/11/25 17:43:30.169234380,11886,200000000
2024/11/25 17:43:30.170283281,11886,201000000
2024/11/25 17:43:30.171399758,11886,202000000
2024/11/25 17:43:30.172455014,11886,203000000
2024/11/25 17:43:30.173420009,11886,204000000
2024/11/25 17:43:30.174444574,11886,205000000
2024/11/25 17:43:30.175291595,11886,206000000
2024/11/25 17:43:30.176179079,11886,207000000
2024/11/25 17:43:30.177128093,11886,208000000
2024/11/25 17:43:30.178147097,11886,209000000
2024/11/25 17:43:30.179133676,11886,210000000
2024/11/25 17:43:30.180161102,11886,211000000
2024/11/25 17:43:30.181183773,11886,212000000
2024/11/25 17:43:30.182185093,11886,213000000
2024/11/25 17:43:30.183172777,11886,214000000
2024/11/25 17:43:30.184200185,11886,215000000
2024/11/25 17:43:30.185929186,11886,216000000
2024/11/25 17:43:30.186591928,11886,217000000
2024/11/25 17:43:30.187674189,11886,218000000
2024/11/25 17:43:30.188777395,11886,219000000
2024/11/25 17:43:30.189621181,11886,220000000
2024/11/25 17:43:30.190590049,11886,221000000
2024/11/25 17:43:30.191411827,11886,222000000
2024/11/25 17:43:30.192343039,11886,223000000
2024/11/25 17:43:30.193460756,11886,224000000
2024/11/25 17:43:30.194479587,11886,225000000
2024/11/25 17:43:30.195484560,11886,226000000
2024/11/25 17:43:30.196545472,11886,227000000
2024/11/25 17:43:30.197561062,11886,228000000
2024/11/25 17:43:30.198574626,11886,229000000
2024/11/25 17:43:30.199610749,11886,230000000
2024/11/25 17:43:30.200667367,11886,231000000
2024/11/25 17:43:30.201600538,11886,232000000
2024/11/25 17:43:30.203054828,11886,233000000
2024/11/25 17:43:30.204199265,11886,234000000
2024/11/25 17:43:30.205125404,11886,235000000
2024/11/25 17:43:30.205989424,11886,236000000
2024/11/25 17:43:30.207028384,11886,237000000
2024/11/25 17:43:30.207928651,11886,238000000
